fit,StoreCode,net_sales,gross_sales,return_amount,discount_amount,net_qty,n_rows,gross_h1,gross_h2,growth_index,growth_ratio_h2_h1,return_rate_amount,discount_intensity,net_share_pct
Skinny,1739,4720.0675,4720.0675,0.0,2025.6,7,7,3884.6875,835.38,-0.646,0.215,0.0,0.3003,0.0265
Skinny,1742,2181.8,2181.8,0.0,0.0,2,2,2181.8,0.0,-1.0,0.0,0.0,0.0,0.0122
Skinny,1743,477.71,2659.51,-2181.8,404.1,1,5,363.63,2295.88,0.7265,6.3138,0.8204,0.1319,0.0027
Skinny,1744,568.17,568.17,0.0,522.7273,1,1,0.0,568.17,1.0,,0.0,0.4792,0.0032
Skinny,1745,1681.8,1681.8,0.0,500.0,2,2,1090.9,590.9,-0.2973,0.5417,0.0,0.2292,0.0094
Skinny,1747,909.08,909.08,0.0,0.0,1,1,0.0,909.08,1.0,,0.0,0.0,0.0051
Skinny,1748,3654.51,3654.51,0.0,436.3636,4,4,3654.51,0.0,-1.0,0.0,0.0,0.1067,0.0205
Skinny,1750,2245.42,2245.42,0.0,663.6364,3,3,909.08,1336.34,0.1903,1.47,0.0,0.2281,0.0126
Skinny,1751,2154.13,2917.76,-763.63,873.1091,4,6,2167.61,750.15,-0.4858,0.3461,0.2617,0.2915,0.0121
Skinny,1753,4690.8599,4690.8599,0.0,663.6364,5,5,4263.5999,427.26,-0.8178,0.1002,0.0,0.1239,0.0263
Skinny,1754,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1755,3916.36,3916.36,0.0,774.5091,5,5,3630.65,285.71,-0.8541,0.0787,0.0,0.1651,0.022
Skinny,1758,4766.2666,6511.7066,-1745.44,-163.6364,4,8,6511.7066,0.0,-1.0,0.0,0.268,0.0,0.0267
Skinny,1759,3705.76,4433.02,-727.26,1021.4818,4,6,3272.7,1160.32,-0.4765,0.3545,0.1641,0.1873,0.0208
Skinny,1761,1090.9,1090.9,0.0,0.0,1,1,1090.9,0.0,-1.0,0.0,0.0,0.0,0.0061
Skinny,1762,0.0,1090.9,-1090.9,0.0,0,2,1090.9,0.0,-1.0,0.0,1.0,0.0,0.0
Skinny,1763,1409.08,2136.34,-727.26,1318.1818,2,4,0.0,2136.34,1.0,,0.3404,0.3816,0.0079
Skinny,1764,545.46,2181.8,-1636.34,0.0,0,4,2181.8,0.0,-1.0,0.0,0.75,0.0,0.0031
Skinny,1765,3399.1227,3399.1227,0.0,0.0,3,3,2126.4027,1272.72,-0.2511,0.5985,0.0,0.0,0.0191
Skinny,1766,627.95,1090.9,-462.95,0.0,0,2,1090.9,0.0,-1.0,0.0,0.4244,0.0,0.0035
Skinny,1768,2800.8792,2800.8792,0.0,1156.3364,5,5,2207.9992,592.88,-0.5766,0.2685,0.0,0.2922,0.0157
Skinny,1769,4181.78,4181.78,0.0,0.0,4,4,3272.7,909.08,-0.5652,0.2778,0.0,0.0,0.0235
Skinny,1775,2363.62,2363.62,0.0,0.0,2,2,1090.9,1272.72,0.0769,1.1667,0.0,0.0,0.0133
Skinny,1776,3272.7,3272.7,0.0,0.0,3,3,3272.7,0.0,-1.0,0.0,0.0,0.0,0.0184
Skinny,1779,1272.72,1272.72,0.0,0.0,1,1,0.0,1272.72,1.0,,0.0,0.0,0.0071
Skinny,1780,3301.67,4345.3,-1043.63,-28.9727,3,5,3272.7,1072.6,-0.5063,0.3277,0.2402,0.044,0.0185
Skinny,1784,2181.8,3272.7,-1090.9,0.0,2,4,3272.7,0.0,-1.0,0.0,0.3333,0.0,0.0122
Skinny,1785,2363.62,2363.62,0.0,0.0,2,2,1090.9,1272.72,0.0769,1.1667,0.0,0.0,0.0133
Skinny,1787,0.0,1090.9,-1090.9,0.0,0,2,1090.9,0.0,-1.0,0.0,1.0,0.0,0.0
Skinny,1788,1767.1943,1767.1943,0.0,0.0,2,2,1767.1943,0.0,-1.0,0.0,0.0,0.0,0.0099
Skinny,1790,3135.4,4875.31,-1739.91,319.1182,3,9,2838.96,2036.35,-0.1646,0.7173,0.3569,0.1266,0.0176
Skinny,1791,1818.16,1818.16,0.0,0.0,2,2,1818.16,0.0,-1.0,0.0,0.0,0.0,0.0102
