store_code,year_month,net_sales,gross_sales,return_amount,net_quantity,n_transactions,had_sales
1843,2024-05,-909.08,1636.34,-2545.42,-1,5,True
1843,2024-06,1739.47182,5613.56182,-3874.09,3,11,True
1843,2024-07,5810.3,8719.36,-2909.0600000000004,7,13,True
1843,2024-08,958.04,2881.79,-1923.75,0,6,True
1843,2024-09,4272.6900000000005,6636.31,-2363.62,4,8,True
1843,2024-10,7563.85984,10836.55984,-3272.7,8,14,True
1843,2024-11,4176.82147,7250.74147,-3073.92,5,11,True
1843,2024-12,8003.878650000001,9094.77865,-1090.9,7,9,True
1843,2025-01,6813.59,6813.59,0.0,6,6,True
1844,2024-02,-2359.96,2898.1400000000003,-5258.1,-4,12,True
1844,2024-03,4227.3,6645.45,-2418.1499999999996,5,11,True
1844,2024-04,2318.2645500000003,6409.11455,-4090.85,2,12,True
1844,2024-05,0.0,0.0,0.0,0,0,False
1844,2024-06,11708.41271,22071.94271,-10363.53,13,35,True
1844,2024-07,9999.890000000001,13872.57,-3872.6800000000003,11,21,True
1844,2024-08,7895.82979,12804.86979,-4909.04,9,19,True
1844,2024-09,13283.77729,16374.657290000001,-3090.88,13,19,True
1844,2024-10,4405.81,11590.8,-7184.99,4,18,True
1844,2024-11,7797.30219,11823.912190000001,-4026.61,8,16,True
1844,2024-12,10310.35348,13492.14348,-3181.79,9,15,True
1844,2025-01,9471.44227,10653.252269999999,-1181.81,8,10,True
1845,2024-02,5301.47546,5301.47546,0.0,7,7,True
1845,2024-03,6445.77161,6445.77161,0.0,7,7,True
1845,2024-04,8118.45279,9754.79279,-1636.34,9,13,True
1845,2024-05,10978.96455,12706.21455,-1727.25,12,16,True
1845,2024-06,11340.56697,16705.95697,-5365.39,12,24,True
1845,2024-07,7098.96182,9189.85182,-2090.89,7,13,True
1845,2024-08,20618.19171,20618.19171,0.0,20,20,True
1845,2024-09,32551.53674,40187.83674,-7636.3,30,44,True
1845,2024-10,17385.61148,25733.47148,-8347.86,18,34,True
1845,2024-11,12603.32341,14705.12341,-2101.8,12,16,True
1845,2024-12,7970.58,11916.9,-3946.32,7,15,True
1845,2025-01,13015.64798,15705.22798,-2689.58,11,17,True
1847,2024-02,0.0,0.0,0.0,0,0,False
1847,2024-03,1818.16,2636.33,-818.17,2,4,True
1847,2024-04,7170.9299900000005,7170.9299900000005,0.0,8,8,True
1847,2024-05,-1472.71,1090.9,-2563.61,-2,4,True
1847,2024-06,5715.68,6415.67,-699.99,6,8,True
1847,2024-07,4875.6900000000005,7866.56,-2990.87,5,13,True
1847,2024-08,3875.19336,5447.90336,-1572.71,5,9,True
1847,2024-09,9809.01,11690.810000000001,-1881.8,9,13,True
1847,2024-10,7908.31,7908.31,0.0,8,8,True
1847,2024-11,5929.03,5929.03,0.0,6,6,True
1847,2024-12,4784.59,4784.59,0.0,5,5,True
1847,2025-01,8142.122789999999,8142.122789999999,0.0,7,7,True
1848,2024-02,181.82272999999998,2909.06273,-2727.2400000000002,0,6,True
1848,2024-03,2727.2400000000002,5363.57,-2636.33,3,9,True
1848,2024-04,3475.92463,5748.61463,-2272.69,4,10,True
1848,2024-05,7507.75942,10834.98942,-3327.23,8,16,True
1848,2024-06,4629.47497,6356.72497,-1727.25,5,9,True
1848,2024-07,4895.49629,6440.92629,-1545.4299999999998,5,9,True
1848,2024-08,5663.58,6754.4800000000005,-1090.9,6,8,True
1848,2024-09,9460.48,10551.380000000001,-1090.9,9,11,True
1848,2024-10,8070.45091,11833.40091,-3762.95,8,16,True
1848,2024-11,9649.810000000001,11513.43,-1863.62,9,13,True
1848,2024-12,4353.82661,7210.31661,-2856.49,4,10,True
1848,2025-01,9376.779999999999,11831.31,-2454.5299999999997,9,13,True
1849,2024-02,-1963.6100000000001,581.81,-2545.42,-2,4,True
1849,2024-03,3454.50273,4363.58273,-909.08,4,6,True
1849,2024-04,7409.37,7409.37,0.0,8,8,True
1849,2024-05,1486.81977,2395.89977,-909.08,2,4,True
1849,2024-06,6313.61,8131.77,-1818.16,7,11,True
1849,2024-07,2334.51,7736.27,-5401.76,3,15,True
1849,2024-08,1332.38187,4359.61187,-3027.23,1,9,True
1849,2024-09,10363.56,11090.82,-727.26,9,11,True
1849,2024-10,-1042.3200000000002,5866.7,-6909.02,-1,13,True
1849,2024-11,3862.46,3862.46,0.0,4,4,True
1849,2024-12,3706.2000000000003,5843.68,-2137.48,3,9,True
1849,2025-01,1377.27,5772.69,-4395.42,1,9,True
1850,2024-02,1909.07273,2727.24273,-818.17,2,4,True
1850,2024-03,742.78821,1560.95821,-818.17,1,3,True
1850,2024-04,5727.21,5727.21,0.0,6,6,True
1850,2024-05,909.0827300000001,3818.14273,-2909.06,1,7,True
1850,2024-06,2350.16,3168.33,-818.17,3,5,True
1850,2024-07,62.23610999999994,765.92611,-703.69,0,2,True
1850,2024-08,1172.72,2845.4300000000003,-1672.71,1,5,True
1850,2024-09,3181.79,6363.58,-3181.79,3,9,True
1850,2024-10,4902.59,7084.39,-2181.8,5,9,True
1850,2024-11,5062.72,6062.71,-999.99,5,7,True
1850,2024-12,2351.25932,2351.25932,0.0,2,2,True
1850,2025-01,3028.61,3028.61,0.0,3,3,True
1851,2024-02,-698.17,0.0,-698.17,-1,1,True
1851,2024-03,2148.06091,2148.06091,0.0,4,4,True
1851,2024-04,1154.3400000000001,3636.32,-2481.98,1,8,True
1851,2024-05,2265.29159,2265.29159,0.0,3,3,True
1851,2024-06,364.05999999999995,964.05,-599.99,0,2,True
1851,2024-07,1390.8900000000003,3481.78,-2090.89,2,6,True
1851,2024-08,4783.02744,4783.02744,0.0,6,6,True
1851,2024-09,-2727.2400000000002,1999.98,-4727.22,-3,7,True
1851,2024-10,1191.3600000000001,2881.7799999999997,-1690.42,1,7,True
1851,2024-11,1943.61975,1943.61975,0.0,2,2,True
1851,2024-12,4771.03,5952.84,-1181.81,7,9,True
1851,2025-01,-1090.9,0.0,-1090.9,-1,1,True
1852,2024-02,3298.1500000000005,4389.04,-1090.8899999999999,3,7,True
1852,2024-03,2090.8900000000003,3636.32,-1545.4299999999998,2,6,True
1852,2024-04,6318.32193,8045.57193,-1727.25,7,11,True
1852,2024-05,2553.5296,3644.4296000000004,-1090.9,3,5,True
1852,2024-06,2832.88,7378.280000000001,-4545.4,3,13,True
1852,2024-07,5912.56,8503.44,-2590.88,7,13,True
1852,2024-08,5163.6,6345.41,-1181.81,5,7,True
1852,2024-09,19876.68715,23967.55715,-4090.87,18,26,True
1852,2024-10,5151.87311,9785.163110000001,-4633.29,4,14,True
1852,2024-11,2290.8900000000003,3109.0600000000004,-818.17,2,4,True
1852,2024-12,3150.1499999999996,7650.12,-4499.97,3,11,True
1852,2025-01,3161.24711,4252.14711,-1090.9,3,5,True
1853,2024-02,999.9900000000001,1818.16,-818.17,1,3,True
1853,2024-03,4219.38974,4219.38974,0.0,5,5,True
1853,2024-04,8989.74985,10207.90985,-1218.1599999999999,10,14,True
1853,2024-05,1727.25,2636.33,-909.08,2,4,True
1853,2024-06,5201.25364,6201.243640000001,-999.99,5,7,True
1853,2024-07,1181.81,1999.98,-818.17,1,3,True
1853,2024-08,6609.01,7181.7300000000005,-572.72,7,9,True
1853,2024-09,1007.2598900000003,3352.6798900000003,-2345.42,1,7,True
1853,2024-10,578.6000000000001,2005.8500000000001,-1427.25,0,4,True
1853,2024-11,3861.05,4951.95,-1090.9,4,6,True
1853,2024-12,5695.41176,6786.3117600000005,-1090.9,5,7,True
1853,2025-01,2908.5699999999997,3436.34,-527.77,2,4,True
1854,2024-02,1709.99,1709.99,0.0,2,2,True
1854,2024-03,1602.74,1602.74,0.0,2,2,True
1854,2024-04,781.49938,3321.24938,-2539.75,2,8,True
1854,2024-05,746.3681799999999,746.3681799999999,0.0,2,2,True
1854,2024-06,2854.20043,2854.20043,0.0,5,5,True
1854,2024-07,1663.6200000000001,1663.6200000000001,0.0,2,2,True
1854,2024-08,-52.98000000000002,636.35,-689.33,0,2,True
1854,2024-09,4745.24685,6990.66685,-2245.42,4,10,True
1854,2024-10,4424.89091,6333.96091,-1909.0700000000002,7,11,True
1854,2024-11,2854.36,3945.26,-1090.9,3,5,True
1854,2024-12,3491.61978,4855.24978,-1363.63,6,8,True
1854,2025-01,4818.15,6181.78,-1363.63,4,6,True
1855,2024-02,4222.6900000000005,5859.030000000001,-1636.34,4,8,True
1855,2024-03,6478.58175,8078.561750000001,-1599.98,7,11,True
1855,2024-04,4763.6,8636.27,-3872.67,4,14,True
1855,2024-05,-272.7099999999998,4818.13,-5090.84,-1,11,True
1855,2024-06,14175.35551,18489.39551,-4314.04,15,25,True
1855,2024-07,7872.64,11327.140000000001,-3454.5,10,18,True
1855,2024-08,4119.06,9119.01,-4999.950000000001,4,14,True
1855,2024-09,12874.486420000001,19060.79642,-6186.31,12,24,True
1855,2024-10,10610.47,17337.670000000002,-6727.200000000001,10,24,True
1855,2024-11,7553.42,10631.0,-3077.58,7,13,True
1855,2024-12,8121.448490000001,8121.448490000001,0.0,8,8,True
1855,2025-01,8652.70296,13734.97296,-5082.27,6,18,True
1856,2024-02,2970.88,5298.12,-2327.24,3,9,True
1856,2024-03,3628.82237,3628.82237,0.0,4,4,True
1856,2024-04,3045.42,3727.23,-681.81,3,5,True
1856,2024-05,3818.1400000000003,3818.1400000000003,0.0,4,4,True
1856,2024-06,4858.80132,8465.48132,-3606.6800000000003,5,15,True
1856,2024-07,4663.57,8327.17,-3663.6000000000004,6,14,True
1856,2024-08,6594.17,9230.5,-2636.33,6,12,True
1856,2024-09,10199.649089999999,13381.43909,-3181.79,9,15,True
1856,2024-10,10177.720000000001,11177.710000000001,-999.99,10,12,True
1856,2024-11,9397.45154,13767.11154,-4369.66,10,18,True
1856,2024-12,2886.33,4068.1400000000003,-1181.81,3,5,True
1856,2025-01,14318.64,17418.61,-3099.9700000000003,12,18,True
1857,2024-02,581.81,1399.98,-818.17,1,3,True
1857,2024-03,1909.0700000000002,1909.0700000000002,0.0,2,2,True
1857,2024-04,1309.0800000000002,4636.31,-3327.23,1,9,True
1857,2024-05,2610.95965,3429.12965,-818.17,3,5,True
1857,2024-06,4422.58,5240.75,-818.17,5,7,True
1857,2024-07,5030.32434,7670.804340000001,-2640.48,6,12,True
1857,2024-08,13299.561450000001,14481.37145,-1181.81,14,16,True
1857,2024-09,8511.380000000001,9602.28,-1090.9,8,10,True
1857,2024-10,14903.1,16935.1,-2032.0,14,18,True
1857,2024-11,6941.11996,8032.0199600000005,-1090.9,7,9,True
1857,2024-12,3805.59971,4896.49971,-1090.9,4,6,True
1857,2025-01,6358.45,8805.03,-2446.58,6,10,True
1858,2024-02,2409.0499999999997,2409.0499999999997,0.0,4,4,True
1858,2024-03,614.1265000000001,1268.6665,-654.54,1,3,True
1858,2024-04,1983.4318200000002,2565.24182,-581.81,2,4,True
1858,2024-05,288.73706999999996,703.27707,-414.54,0,2,True
1858,2024-06,-232.78098,1524.11902,-1756.9,0,4,True
1858,2024-07,-809.9942,1708.1558,-2518.15,-1,5,True
1858,2024-08,-1536.77,318.17,-1854.94,-1,3,True
1858,2024-09,181.82000000000005,1090.9,-909.08,0,2,True
1858,2024-10,6501.15091,7056.7009100000005,-555.55,7,9,True
1858,2024-11,3876.7229,4810.5329,-933.81,4,6,True
1858,2024-12,818.17,1818.1599999999999,-999.99,1,3,True
1858,2025-01,2181.8,2181.8,0.0,2,2,True
1860,2024-02,4041.06386,4041.06386,0.0,5,5,True
1860,2024-03,90.91000000000008,909.08,-818.17,0,2,True
1860,2024-04,5783.45655,8451.34655,-2667.8900000000003,5,13,True
1860,2024-05,2222.5099999999998,2222.5099999999998,0.0,3,3,True
1860,2024-06,4001.8700000000003,6910.93,-2909.06,4,10,True
1860,2024-07,286.5300000000001,1909.0700000000002,-1622.54,0,4,True
1860,2024-08,2945.4300000000003,6372.66,-3427.23,3,11,True
1860,2024-09,4792.12,5492.110000000001,-699.99,4,6,True
1860,2024-10,14430.05,14430.05,0.0,14,14,True
1860,2024-11,3363.61,3363.61,0.0,3,3,True
1860,2024-12,1022.68932,2113.58932,-1090.9,1,3,True
1860,2025-01,3403.3699499999993,6676.06995,-3272.7000000000003,3,9,True
1861,2024-02,1563.62,1563.62,0.0,2,2,True
1861,2024-03,1737.39029,1737.39029,0.0,2,2,True
1861,2024-04,818.17,818.17,0.0,1,1,True
1861,2024-05,-414.54,0.0,-414.54,-1,1,True
1861,2024-06,1101.8115400000002,2701.79154,-1599.98,1,5,True
1861,2024-07,-2181.78,0.0,-2181.78,-3,3,True
1861,2024-08,3999.9500000000003,3999.9500000000003,0.0,5,5,True
1861,2024-09,9648.6074,9648.6074,0.0,9,9,True
1861,2024-10,1981.8000000000002,2981.79,-999.99,2,4,True
1861,2024-11,1417.7000000000003,3690.4100000000003,-2272.71,2,6,True
1861,2024-12,4554.09,5397.05,-842.96,4,6,True
1861,2025-01,4666.484640000001,5848.29464,-1181.81,4,6,True
1863,2024-02,897.1316800000001,1715.30168,-818.17,1,3,True
1863,2024-03,4277.44106,4277.44106,0.0,5,5,True
1863,2024-04,4725.31,5454.48,-729.17,5,7,True
1863,2024-05,999.9872699999999,2090.88727,-1090.9,1,3,True
1863,2024-06,11212.32176,13121.39176,-1909.0700000000002,12,16,True
1863,2024-07,-946.55,2053.42,-2999.9700000000003,0,6,True
1863,2024-08,4463.59,5190.85,-727.26,5,7,True
1863,2024-09,1727.25,4999.95,-3272.7000000000003,2,8,True
1863,2024-10,4316.7916000000005,6953.1216,-2636.33,4,10,True
1863,2024-11,4874.9100100000005,7670.330010000001,-2795.42,5,11,True
1863,2024-12,1181.81,1181.81,0.0,1,1,True
1863,2025-01,3822.7,7727.21,-3904.51,3,11,True
1864,2024-02,5607.210000000001,5607.210000000001,0.0,6,6,True
1864,2024-03,6243.73545,11087.30545,-4843.57,6,18,True
1864,2024-04,5393.63914,12520.809140000001,-7127.17,5,23,True
1864,2024-05,5094.49976,8258.08976,-3163.59,5,13,True
1864,2024-06,2921.2291600000003,13922.75916,-11001.53,3,27,True
1864,2024-07,5133.01942,9678.41942,-4545.400000000001,6,16,True
1864,2024-08,8236.65263,14663.852630000001,-6427.200000000001,9,23,True
1864,2024-09,21597.81,29236.12,-7638.31,19,35,True
1864,2024-10,10087.776460000001,21622.54646,-11534.77,8,34,True
1864,2024-11,14301.79096,18405.200960000002,-4103.41,13,21,True
1864,2024-12,9756.4583,15644.828300000001,-5888.37,8,20,True
1864,2025-01,10097.88998,10097.88998,0.0,9,9,True
1867,2024-02,843.25667,2832.53667,-1989.2799999999997,1,7,True
1867,2024-03,2956.18161,2956.18161,0.0,4,4,True
1867,2024-04,3181.77,6181.74,-2999.9700000000003,4,10,True
1867,2024-05,763.64,4272.67,-3509.0299999999997,0,10,True
1867,2024-06,3109.6100000000006,6980.660000000001,-3871.05,3,11,True
1867,2024-07,3025.6500000000005,6854.4800000000005,-3828.83,3,11,True
1867,2024-08,10445.34,12936.220000000001,-2490.88,12,18,True
1867,2024-09,5627.2300000000005,10990.82,-5363.59,5,15,True
1867,2024-10,3454.13382,9508.62382,-6054.49,4,16,True
1867,2024-11,5262.36973,8158.889730000001,-2896.52,5,11,True
1867,2024-12,3114.17,5591.41,-2477.24,2,8,True
1867,2025-01,9954.9708,11227.6908,-1272.72,9,11,True
1869,2024-02,1090.9,1090.9,0.0,1,1,True
1869,2024-03,2545.42,2545.42,0.0,3,3,True
1869,2024-04,-636.3499999999999,999.99,-1636.34,-1,3,True
1869,2024-05,2545.42,2545.42,0.0,3,3,True
1869,2024-06,181.81999999999994,3818.14,-3636.32,0,8,True
1869,2024-07,1165.4,4347.18,-3181.78,2,10,True
1869,2024-08,1789.08,3698.14,-1909.06,1,7,True
1869,2024-09,978.8348100000001,3278.80481,-2299.9700000000003,0,6,True
1869,2024-10,2037.7800000000002,3909.05,-1871.27,2,6,True
1869,2024-11,1339.74,3339.7200000000003,-1999.98,1,5,True
1869,2024-12,3272.7,3272.7,0.0,3,3,True
1869,2025-01,2173.62,3355.43,-1181.81,2,4,True
1870,2024-02,5031.516439999999,5031.516439999999,0.0,7,7,True
1870,2024-03,1294.71,2294.7,-999.99,2,4,True
1870,2024-04,2045.4299999999998,3545.41,-1499.98,2,6,True
1870,2024-05,206.12984999999992,1842.46985,-1636.3400000000001,0,4,True
1870,2024-06,11084.91,15283.79,-4198.88,11,21,True
1870,2024-07,7867.69732,9457.29732,-1589.6,9,13,True
1870,2024-08,1618.5100000000004,8813.17,-7194.66,1,17,True
1870,2024-09,20360.90234,25038.13234,-4677.2300000000005,19,29,True
1870,2024-10,21507.59268,26003.67268,-4496.08,21,29,True
1870,2024-11,3958.78025,8322.38025,-4363.6,4,12,True
1870,2024-12,10454.470000000001,11636.28,-1181.81,9,11,True
1870,2025-01,9526.529999999999,12890.14,-3363.61,9,15,True
1871,2024-02,9928.31446,10456.08446,-527.77,12,14,True
1871,2024-03,2417.42,4235.58,-1818.16,3,7,True
1871,2024-04,8449.36182,10176.61182,-1727.25,9,13,True
1871,2024-05,1987.82285,5351.41285,-3363.59,3,11,True
1871,2024-06,8612.85545,13769.355450000001,-5156.5,9,21,True
1871,2024-07,2756.0400000000004,8563.54,-5807.5,3,17,True
1871,2024-08,9090.800000000001,11363.51,-2272.71,11,15,True
1871,2024-09,14537.673190000001,19419.43319,-4881.76,13,25,True
1871,2024-10,11568.19977,19305.69977,-7737.5,11,27,True
1871,2024-11,14030.99,15940.06,-1909.0700000000002,14,18,True
1871,2024-12,17097.36,18188.260000000002,-1090.9,16,18,True
1871,2025-01,11212.19809,13575.81809,-2363.62,10,14,True
1872,2024-02,2522.64808,3002.63808,-479.99,3,5,True
1872,2024-03,4331.14668,4331.14668,0.0,6,6,True
1872,2024-04,3338.16733,3959.36733,-621.2,3,7,True
1872,2024-05,1934.98,1934.98,0.0,2,2,True
1872,2024-06,2090.8900000000003,2090.8900000000003,0.0,2,2,True
1872,2024-07,-160.82000000000005,1481.8000000000002,-1642.6200000000001,0,4,True
1872,2024-08,935.6500000000001,1908.3700000000001,-972.72,2,4,True
1872,2024-09,2681.79,2681.79,0.0,3,3,True
1872,2024-10,7727.21,7727.21,0.0,7,7,True
1872,2024-11,3547.7698899999996,6729.55989,-3181.79,4,10,True
1872,2024-12,-338.8499999999999,842.96,-1181.81,0,2,True
1872,2025-01,6272.66909,8545.37909,-2272.71,7,11,True
1873,2024-02,1389.65182,3898.71182,-2509.06,2,8,True
1873,2024-03,9704.39731,11894.597310000001,-2190.2,11,17,True
1873,2024-04,3477.01271,7531.50271,-4054.49,4,14,True
1873,2024-05,2779.96,5143.57,-2363.61,3,9,True
1873,2024-06,9512.6,12585.300000000001,-3072.7,10,16,True
1873,2024-07,2418.1645500000004,6718.11455,-4299.95,3,13,True
1873,2024-08,12908.980000000001,15727.130000000001,-2818.15,12,18,True
1873,2024-09,18672.57,20854.37,-2181.8,18,22,True
1873,2024-10,13224.08832,17668.658320000002,-4444.57,12,22,True
1873,2024-11,13937.019620000001,17118.80962,-3181.79,14,20,True
1873,2024-12,4572.4946199999995,12106.13462,-7533.64,4,18,True
1873,2025-01,9679.27992,15133.77992,-5454.5,9,19,True
1874,2024-02,5495.53593,6536.01593,-1040.48,5,9,True
1874,2024-03,4545.4,4545.4,0.0,5,5,True
1874,2024-04,4443.435210000001,6825.2252100000005,-2381.79,5,11,True
1874,2024-05,3968.035,3968.035,0.0,4,4,True
1874,2024-06,5256.94297,6656.92297,-1399.98,5,9,True
1874,2024-07,0.0,0.0,0.0,0,0,False
1874,2024-08,1518.1800000000003,3945.42,-2427.24,1,7,True
1874,2024-09,2463.62,5636.3099999999995,-3172.69,2,10,True
1874,2024-10,5751.42,10769.560000000001,-5018.14,6,16,True
1874,2024-11,6761.3,7647.65,-886.35,6,8,True
1874,2024-12,6636.6611,10727.5311,-4090.8700000000003,6,14,True
1874,2025-01,4517.87198,5699.681979999999,-1181.81,4,6,True
1877,2024-02,1490.8899999999999,1490.8899999999999,0.0,2,2,True
1877,2024-03,4490.860000000001,4490.860000000001,0.0,5,5,True
1877,2024-04,1795.0578200000002,3431.39782,-1636.34,2,6,True
1877,2024-05,0.0,0.0,0.0,0,0,False
1877,2024-06,5698.1191,7607.1891,-1909.0700000000002,6,10,True
1877,2024-07,1926.88996,4472.31996,-2545.4300000000003,2,8,True
1877,2024-08,6690.83,6690.83,0.0,8,8,True
1877,2024-09,-74.81560999999999,1506.98439,-1581.8,0,4,True
1877,2024-10,3799.1400000000003,4562.77,-763.63,3,5,True
1877,2024-11,999.99,999.99,0.0,1,1,True
1877,2024-12,0.0,1090.9,-1090.9,0,2,True
1877,2025-01,4099.96,5463.59,-1363.63,4,6,True
1878,2024-02,909.08,909.08,0.0,1,1,True
1878,2024-03,2255.33,2255.33,0.0,3,3,True
1878,2024-04,4549.23638,4549.23638,0.0,5,5,True
1878,2024-05,1090.9,1090.9,0.0,1,1,True
1878,2024-06,-15.50183000000004,711.75817,-727.26,0,2,True
1878,2024-07,1572.71,1572.71,0.0,2,2,True
1878,2024-08,2031.92,2572.7,-540.78,2,4,True
1878,2024-09,4441.33,5077.68,-636.35,4,6,True
1878,2024-10,-1361.0,1803.62,-3164.62,-1,5,True
1878,2024-11,1210.54,1210.54,0.0,1,1,True
1878,2024-12,2181.8,2181.8,0.0,2,2,True
1878,2025-01,0.0,0.0,0.0,0,0,False
1879,2024-02,2112.7000000000003,3109.05,-996.3499999999999,2,6,True
1879,2024-03,4610.78741,6453.8574100000005,-1843.07,5,11,True
1879,2024-04,2870.15,6181.74,-3311.59,3,11,True
1879,2024-05,1636.34,2636.33,-999.99,2,4,True
1879,2024-06,6257.26,11620.83,-5363.57,7,19,True
1879,2024-07,3908.04,5389.84,-1481.8000000000002,6,10,True
1879,2024-08,5745.410000000001,7836.290000000001,-2090.88,6,12,True
1879,2024-09,8511.39,11147.72,-2636.33,8,14,True
1879,2024-10,5691.7377,9873.5177,-4181.780000000001,6,14,True
1879,2024-11,2917.59,5190.3,-2272.71,3,7,True
1879,2024-12,4915.38422,6945.664220000001,-2030.28,4,8,True
1879,2025-01,1636.36,4999.97,-3363.61,1,7,True
1880,2024-02,-818.17,0.0,-818.17,-1,1,True
1880,2024-03,794.0954,1612.2654,-818.17,1,3,True
1880,2024-04,-818.17,0.0,-818.17,-1,1,True
1880,2024-05,0.0,0.0,0.0,0,0,False
1880,2024-06,4706.72052,4706.72052,0.0,5,5,True
1880,2024-07,1663.6200000000001,2536.34,-872.72,2,4,True
1880,2024-08,5272.68,5272.68,0.0,5,5,True
1880,2024-09,3790.88,5427.22,-1636.34,4,7,True
1880,2024-10,3004.9127500000004,3004.9127500000004,0.0,3,3,True
1880,2024-11,-509.09000000000003,763.63,-1272.72,0,2,True
1880,2024-12,1221.66064,1221.66064,0.0,1,1,True
1880,2025-01,-1078.6383700000001,2103.15163,-3181.79,-1,5,True
1881,2024-02,727.26,727.26,0.0,1,1,True
1881,2024-03,805.17,805.17,0.0,1,1,True
1881,2024-04,2463.38008,5296.0700799999995,-2832.69,2,10,True
1881,2024-05,2545.42,4272.67,-1727.25,3,7,True
1881,2024-06,2158.72658,4513.94658,-2355.2200000000003,3,9,True
1881,2024-07,1333.5652,4615.3452,-3281.78,2,10,True
1881,2024-08,-518.1800000000001,572.72,-1090.9,0,2,True
1881,2024-09,0.0,0.0,0.0,0,0,False
1881,2024-10,684.48,1957.2,-1272.72,1,3,True
1881,2024-11,1381.8200000000002,1381.8200000000002,0.0,2,2,True
1881,2024-12,1090.9,1090.9,0.0,1,1,True
1881,2025-01,-233.33999999999992,827.26,-1060.6,0,2,True
1882,2024-02,90.91000000000008,909.08,-818.17,0,2,True
1882,2024-03,1345.44,1999.98,-654.54,1,3,True
1882,2024-04,5090.860000000001,6545.38,-1454.52,5,9,True
1882,2024-05,818.17,1636.34,-818.17,1,3,True
1882,2024-06,5049.18,6049.17,-999.99,6,8,True
1882,2024-07,3572.68455,4272.67455,-699.99,5,7,True
1882,2024-08,3993.24,4363.6,-370.36,3,5,True
1882,2024-09,10384.27,12475.16,-2090.8900000000003,10,14,True
1882,2024-10,14104.61096,16286.41096,-2181.8,14,18,True
1882,2024-11,5320.15984,8597.40984,-3277.25,6,12,True
1882,2024-12,6286.805689999999,6286.805689999999,0.0,6,6,True
1882,2025-01,2878.3099999999995,5999.96,-3121.65,2,8,True
1883,2024-02,1054.53,1636.34,-581.81,1,3,True
1883,2024-03,2615.25973,3433.42973,-818.17,4,6,True
1883,2024-04,4336.96682,5427.86682,-1090.9,6,8,True
1883,2024-05,-1290.8899999999999,999.99,-2290.88,-2,4,True
1883,2024-06,-1963.6,999.99,-2963.59,-3,5,True
1883,2024-07,2390.88,3481.78,-1090.9,3,5,True
1883,2024-08,9848.717410000001,9848.717410000001,0.0,11,11,True
1883,2024-09,8599.2,9599.19,-999.99,8,10,True
1883,2024-10,7389.60818,8662.32818,-1272.72,7,9,True
1883,2024-11,11246.42,14047.68,-2801.26,11,17,True
1883,2024-12,5148.1900000000005,7090.860000000001,-1942.67,4,8,True
1883,2025-01,4589.48218,4589.48218,0.0,4,4,True
1884,2024-02,0.0,1909.0700000000002,-1909.0700000000002,0,4,True
1884,2024-03,5417.96127,5417.96127,0.0,6,6,True
1884,2024-04,5213.66,6122.74,-909.08,6,8,True
1884,2024-05,-909.0799999999999,1090.9,-1999.98,-1,3,True
1884,2024-06,4467.3888,4467.3888,0.0,6,6,True
1884,2024-07,-700.9100000000001,871.8,-1572.71,0,4,True
1884,2024-08,3063.62,7209.03,-4145.41,2,12,True
1884,2024-09,5338.87,9118.09,-3779.2200000000003,6,14,True
1884,2024-10,2395.97,3850.5,-1454.5300000000002,2,6,True
1884,2024-11,1624.62077,3970.04077,-2345.42,1,7,True
1884,2024-12,1763.63,2272.71,-509.08,1,3,True
1884,2025-01,-1018.1700000000001,1181.81,-2199.98,-1,3,True
1885,2024-02,6818.50403,7516.67403,-698.17,8,10,True
1885,2024-03,4517.15682,7244.39682,-2727.24,5,11,True
1885,2024-04,5363.57546,8181.72546,-2818.15,6,12,True
1885,2024-05,9291.36288,11483.25288,-2191.89,9,15,True
1885,2024-06,6777.04032,13504.24032,-6727.2,7,21,True
1885,2024-07,6294.12,9802.25,-3508.13,7,17,True
1885,2024-08,5703.12,7403.1,-1699.98,6,10,True
1885,2024-09,9089.02,15999.86,-6910.84,8,22,True
1885,2024-10,16929.47262,21947.60262,-5018.13,16,26,True
1885,2024-11,10515.89227,12281.48227,-1765.5900000000001,11,15,True
1885,2024-12,2308.43,4272.05,-1963.62,2,6,True
1885,2025-01,8480.39052,11844.00052,-3363.61,8,14,True
1886,2024-02,2368.27061,2848.26061,-479.99,3,5,True
1886,2024-03,-909.0799999999999,909.08,-1818.1599999999999,-1,3,True
1886,2024-04,2909.06,3727.23,-818.17,3,5,True
1886,2024-05,-1090.9,1636.34,-2727.2400000000002,-1,5,True
1886,2024-06,-90.91000000000008,1818.1599999999999,-1909.0700000000002,0,4,True
1886,2024-07,2918.58333,2918.58333,0.0,4,4,True
1886,2024-08,0.0,0.0,0.0,0,0,False
1886,2024-09,3663.61,5363.59,-1699.98,3,7,True
1886,2024-10,6035.02,7035.01,-999.99,6,8,True
1886,2024-11,-2163.62,927.26,-3090.88,-2,4,True
1886,2024-12,-1741.25,1112.81,-2854.06,-2,4,True
1886,2025-01,3338.38903,4338.37903,-999.99,3,5,True
1887,2024-02,0.0,0.0,0.0,0,0,False
1887,2024-03,2078.49561,2987.57561,-909.08,2,4,True
1887,2024-04,1909.0700000000002,1909.0700000000002,0.0,2,2,True
1887,2024-05,1090.9,1090.9,0.0,1,1,True
1887,2024-06,5727.21,5727.21,0.0,6,6,True
1887,2024-07,990.9100000000001,2090.8900000000003,-1099.98,0,4,True
